Timestamp,Rig_ID,Depth,WOB,RPM,Torque,ROP,Mud_Flow_Rate,Mud_Pressure,Mud_Temperature,Mud_Density,Mud_Viscosity,Mud_PH,Gamma_Ray,Resistivity,Pump_Status,Compressor_Status,Power_Consumption,Vibration_Level,Bit_Temperature,Motor_Temperature,Maintenance_Flag,Failure_Type
2025-01-01 00:00:00,RIG_01,0.002542772450008844,1469.6021790028913,83.39902292426086,389.5254896850628,12.27314731350656,1075.5087225472337,3033.0156589930684,59.55164138173335,1216.4928576816849,37.50468102881716,8.818273189775587,81.12355898794092,23.387212119302585,1,1,185.74691827481965,0.9528859469910366,85.04061540611175,65.2313874636105,0,None
2025-01-01 00:00:01,RIG_01,0.004036007021458647,1571.5629437605417,90.55877901020828,400.92772351703144,13.012573042361216,1198.0344979462209,3048.06090421693,63.22404577065645,1210.8340493267965,23.322821957118798,8.594936281237292,85.58292548389429,17.90499228662857,1,1,182.72043580482824,0.8151883287430096,94.69190502296097,82.48893324063808,0,None
2025-01-01 00:00:02,RIG_01,0.00549515323814538,1462.0289612001652,80.90778907616183,378.90921234867795,12.228672616913997,1208.7964615425626,2828.457268406105,62.30079004579666,1149.8198301803602,35.50750846431141,8.77353866042113,91.60951772914987,16.823038220486197,1,1,232.2052484635271,0.3641951997842049,102.4922597169824,76.96761404481514,0,None
2025-01-01 00:00:03,RIG_01,0.008336691015154864,1363.1635831213375,82.81144564268027,421.6974130501873,13.024679674601193,1160.5629157072258,3036.4078552246006,54.57172669998765,1204.5395537622194,38.17374216248302,8.651083787037123,83.8745033199714,18.376588839955023,1,1,180.732064079059,1.2741590519301287,95.22346298616522,69.54757820653356,0,None
2025-01-01 00:00:04,RIG_01,0.010679990635702137,1736.1590751647445,75.77365131713098,369.3532754860679,13.564706407754223,1233.7073199667684,2819.5371196505025,65.35668730857122,1197.071082146868,41.99703979873396,8.598195990641315,106.72971907777489,28.894360096624098,1,0,222.44221825100217,0.9486202395737959,81.3516185269651,75.63726175093959,0,None
2025-01-01 00:00:05,RIG_01,0.011551296971838414,1439.8287766929845,66.04220881015826,397.1095464189015,13.433294691510167,1066.523422669827,2684.4869681442074,56.76664377165569,1232.2000286653417,32.16763306226898,8.380176988690865,78.2516036819417,21.854153357445036,1,1,192.06954471108799,1.188218959036821,97.56949886869654,76.45887551672087,1,Pump_Leak
2025-01-01 00:00:06,RIG_01,0.014829354794074703,1575.605917257535,83.26684614826007,411.2149257137032,9.911876088524988,1233.2854839920565,2951.6186249715156,62.892466944329634,1292.6945041848417,28.817915740761723,8.632902863986207,90.57590631547923,22.015266748360013,1,1,223.3534711375925,0.7414940748749062,87.92834972871985,76.90481194255054,0,None
2025-01-01 00:00:07,RIG_01,0.01867352206275045,1600.2367856382689,71.79081052047665,405.19714095825464,10.058595698711352,1081.6755944593792,3015.3899373504933,64.00684658543226,1158.2717539127946,33.32399074652259,8.779153676952909,78.03670723021844,22.96648926447913,1,1,205.90484338546685,1.372547098103233,92.35902025963611,77.13202480602034,1,Bit_Wear
2025-01-01 00:00:08,RIG_01,0.021297618098297014,1527.4435331703523,74.93814386312536,394.25300325049864,12.780305549331672,1156.193891214438,2833.272990434397,64.05339170935724,1263.1226756863136,33.22505160901786,8.324392326505075,75.04982815130384,12.172086684505919,1,1,201.04800460120802,0.4360308350524708,91.51494830583904,71.26586987424116,0,None
2025-01-01 00:00:09,RIG_01,0.022860353506251603,1328.96262973334,72.80826681340179,405.77898142787217,14.110726498409822,1202.7081193526838,3000.83451797072,66.289728989405,1275.2291384509554,36.16357391597367,8.26279375762515,54.880440008463,18.814797485823437,1,1,142.57467619062285,0.6621364658335609,87.7242966616766,73.05250632669242,0,None
